timestamp,source_ip,target_ip,source_port,target_port,packet_size,attack_mode,label,packet_length,packet_summary
2024-04-20T20:24:25.107289,192.168.1.100,192.168.31.185,15362,100,60,http,normal,80,IP / TCP 192.168.1.100:15362 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.112275,192.168.1.100,192.168.31.185,46210,100,60,http,normal,80,IP / TCP 192.168.1.100:46210 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.117262,192.168.1.100,192.168.31.185,20233,100,60,http,normal,80,IP / TCP 192.168.1.100:20233 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.123246,192.168.1.100,192.168.31.185,61909,100,60,http,normal,80,IP / TCP 192.168.1.100:61909 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.129230,192.168.1.100,192.168.31.185,19974,100,60,http,normal,80,IP / TCP 192.168.1.100:19974 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.134217,192.168.1.100,192.168.31.185,4490,100,60,http,normal,80,IP / TCP 192.168.1.100:4490 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.138672,192.168.1.100,192.168.31.185,42032,100,60,http,normal,80,IP / TCP 192.168.1.100:42032 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.143658,192.168.1.100,192.168.31.185,41329,100,60,http,normal,80,IP / TCP 192.168.1.100:41329 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.147648,192.168.1.100,192.168.31.185,8613,100,60,http,normal,80,IP / TCP 192.168.1.100:8613 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.152634,192.168.1.100,192.168.31.185,34482,100,60,http,normal,80,IP / TCP 192.168.1.100:34482 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.156153,192.168.1.100,192.168.31.185,5611,100,60,http,normal,80,IP / TCP 192.168.1.100:5611 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.161143,192.168.1.100,192.168.31.185,27929,100,60,http,normal,80,IP / TCP 192.168.1.100:27929 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.166129,192.168.1.100,192.168.31.185,61482,100,60,http,normal,80,IP / TCP 192.168.1.100:61482 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.170562,192.168.1.100,192.168.31.185,6279,100,60,http,normal,80,IP / TCP 192.168.1.100:6279 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.174552,192.168.1.100,192.168.31.185,59900,100,60,http,normal,80,IP / TCP 192.168.1.100:59900 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.178541,192.168.1.100,192.168.31.185,11253,100,60,http,normal,80,IP / TCP 192.168.1.100:11253 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.183527,192.168.1.100,192.168.31.185,25066,100,60,http,normal,80,IP / TCP 192.168.1.100:25066 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.188514,192.168.1.100,192.168.31.185,35919,100,60,http,normal,80,IP / TCP 192.168.1.100:35919 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.192504,192.168.1.100,192.168.31.185,8654,100,60,http,normal,80,IP / TCP 192.168.1.100:8654 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.197490,192.168.1.100,192.168.31.185,28554,100,60,http,normal,80,IP / TCP 192.168.1.100:28554 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.202476,192.168.1.100,192.168.31.185,21855,100,60,http,normal,80,IP / TCP 192.168.1.100:21855 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.208670,192.168.1.100,192.168.31.185,64230,100,60,http,normal,80,IP / TCP 192.168.1.100:64230 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.213656,192.168.1.100,192.168.31.185,60420,100,60,http,normal,80,IP / TCP 192.168.1.100:60420 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.218643,192.168.1.100,192.168.31.185,6563,100,60,http,normal,80,IP / TCP 192.168.1.100:6563 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.223630,192.168.1.100,192.168.31.185,23393,100,60,http,normal,80,IP / TCP 192.168.1.100:23393 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.228616,192.168.1.100,192.168.31.185,43507,100,60,http,normal,80,IP / TCP 192.168.1.100:43507 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.233602,192.168.1.100,192.168.31.185,28437,100,60,http,normal,80,IP / TCP 192.168.1.100:28437 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.238590,192.168.1.100,192.168.31.185,15506,100,60,http,normal,80,IP / TCP 192.168.1.100:15506 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.243576,192.168.1.100,192.168.31.185,6579,100,60,http,normal,80,IP / TCP 192.168.1.100:6579 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.249561,192.168.1.100,192.168.31.185,5109,100,60,http,normal,80,IP / TCP 192.168.1.100:5109 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.254547,192.168.1.100,192.168.31.185,22229,100,60,http,normal,80,IP / TCP 192.168.1.100:22229 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.259533,192.168.1.100,192.168.31.185,38090,100,60,http,normal,80,IP / TCP 192.168.1.100:38090 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.264520,192.168.1.100,192.168.31.185,22497,100,60,http,normal,80,IP / TCP 192.168.1.100:22497 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.269507,192.168.1.100,192.168.31.185,50920,100,60,http,normal,80,IP / TCP 192.168.1.100:50920 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.274493,192.168.1.100,192.168.31.185,33840,100,60,http,normal,80,IP / TCP 192.168.1.100:33840 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.279430,192.168.1.100,192.168.31.185,65260,100,60,http,normal,80,IP / TCP 192.168.1.100:65260 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.284392,192.168.1.100,192.168.31.185,11735,100,60,http,normal,80,IP / TCP 192.168.1.100:11735 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.288381,192.168.1.100,192.168.31.185,45821,100,60,http,normal,80,IP / TCP 192.168.1.100:45821 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.292371,192.168.1.100,192.168.31.185,25618,100,60,http,normal,80,IP / TCP 192.168.1.100:25618 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.296710,192.168.1.100,192.168.31.185,39240,100,60,http,normal,80,IP / TCP 192.168.1.100:39240 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.300699,192.168.1.100,192.168.31.185,27849,100,60,http,normal,80,IP / TCP 192.168.1.100:27849 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.305686,192.168.1.100,192.168.31.185,32823,100,60,http,normal,80,IP / TCP 192.168.1.100:32823 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.310673,192.168.1.100,192.168.31.185,62863,100,60,http,normal,80,IP / TCP 192.168.1.100:62863 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.314662,192.168.1.100,192.168.31.185,51833,100,60,http,normal,80,IP / TCP 192.168.1.100:51833 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.318652,192.168.1.100,192.168.31.185,13469,100,60,http,normal,80,IP / TCP 192.168.1.100:13469 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.323638,192.168.1.100,192.168.31.185,64210,100,60,http,normal,80,IP / TCP 192.168.1.100:64210 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.327627,192.168.1.100,192.168.31.185,13770,100,60,http,normal,80,IP / TCP 192.168.1.100:13770 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.331616,192.168.1.100,192.168.31.185,64721,100,60,http,normal,80,IP / TCP 192.168.1.100:64721 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.336603,192.168.1.100,192.168.31.185,32794,100,60,http,normal,80,IP / TCP 192.168.1.100:32794 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.340592,192.168.1.100,192.168.31.185,65340,100,60,http,normal,80,IP / TCP 192.168.1.100:65340 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.344581,192.168.1.100,192.168.31.185,19764,100,60,http,normal,80,IP / TCP 192.168.1.100:19764 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.349569,192.168.1.100,192.168.31.185,45414,100,60,http,normal,80,IP / TCP 192.168.1.100:45414 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.353506,192.168.1.100,192.168.31.185,3250,100,60,http,normal,80,IP / TCP 192.168.1.100:3250 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.357495,192.168.1.100,192.168.31.185,62684,100,60,http,normal,80,IP / TCP 192.168.1.100:62684 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.362482,192.168.1.100,192.168.31.185,51835,100,60,http,normal,80,IP / TCP 192.168.1.100:51835 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.366471,192.168.1.100,192.168.31.185,31030,100,60,http,normal,80,IP / TCP 192.168.1.100:31030 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.371458,192.168.1.100,192.168.31.185,48401,100,60,http,normal,80,IP / TCP 192.168.1.100:48401 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.375448,192.168.1.100,192.168.31.185,34161,100,60,http,normal,80,IP / TCP 192.168.1.100:34161 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.379437,192.168.1.100,192.168.31.185,16751,100,60,http,normal,80,IP / TCP 192.168.1.100:16751 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.383426,192.168.1.100,192.168.31.185,30394,100,60,http,normal,80,IP / TCP 192.168.1.100:30394 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.387415,192.168.1.100,192.168.31.185,55317,100,60,http,normal,80,IP / TCP 192.168.1.100:55317 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.391405,192.168.1.100,192.168.31.185,39645,100,60,http,normal,80,IP / TCP 192.168.1.100:39645 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.396392,192.168.1.100,192.168.31.185,41426,100,60,http,normal,80,IP / TCP 192.168.1.100:41426 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.400405,192.168.1.100,192.168.31.185,7507,100,60,http,normal,80,IP / TCP 192.168.1.100:7507 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.405391,192.168.1.100,192.168.31.185,20480,100,60,http,normal,80,IP / TCP 192.168.1.100:20480 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.409357,192.168.1.100,192.168.31.185,10936,100,60,http,normal,80,IP / TCP 192.168.1.100:10936 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.413346,192.168.1.100,192.168.31.185,57407,100,60,http,normal,80,IP / TCP 192.168.1.100:57407 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.417335,192.168.1.100,192.168.31.185,20684,100,60,http,normal,80,IP / TCP 192.168.1.100:20684 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.421349,192.168.1.100,192.168.31.185,39804,100,60,http,normal,80,IP / TCP 192.168.1.100:39804 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.426311,192.168.1.100,192.168.31.185,32545,100,60,http,normal,80,IP / TCP 192.168.1.100:32545 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.430301,192.168.1.100,192.168.31.185,20421,100,60,http,normal,80,IP / TCP 192.168.1.100:20421 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.434290,192.168.1.100,192.168.31.185,49485,100,60,http,normal,80,IP / TCP 192.168.1.100:49485 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.439277,192.168.1.100,192.168.31.185,46448,100,60,http,normal,80,IP / TCP 192.168.1.100:46448 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.443153,192.168.1.100,192.168.31.185,7264,100,60,http,normal,80,IP / TCP 192.168.1.100:7264 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.448143,192.168.1.100,192.168.31.185,20246,100,60,http,normal,80,IP / TCP 192.168.1.100:20246 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.452132,192.168.1.100,192.168.31.185,18303,100,60,http,normal,80,IP / TCP 192.168.1.100:18303 > 192.168.31.185:http PA / Raw
2024-04-20T20:24:25.456122,209.101.240.169,192.168.31.185,57473,100,1164,icmp,malicious,28,IP / ICMP 209.101.240.169 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.461108,169.160.182.55,192.168.31.185,59042,100,1223,icmp,malicious,28,IP / ICMP 169.160.182.55 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.464100,254.69.169.212,192.168.31.185,57392,100,1051,udp,malicious,28,IP / UDP 254.69.169.212:57392 > 192.168.31.185:100
2024-04-20T20:24:25.468089,180.196.69.238,192.168.31.185,25750,100,1488,udp,malicious,28,IP / UDP 180.196.69.238:25750 > 192.168.31.185:100
2024-04-20T20:24:25.472079,71.17.141.23,192.168.31.185,60269,100,555,syn,malicious,40,IP / TCP 71.17.141.23:60269 > 192.168.31.185:100 S
2024-04-20T20:24:25.475094,26.144.114.199,192.168.31.185,4610,100,809,udp,malicious,28,IP / UDP 26.144.114.199:4610 > 192.168.31.185:100
2024-04-20T20:24:25.479060,20.184.39.32,192.168.31.185,33592,100,982,syn,malicious,40,IP / TCP 20.184.39.32:33592 > 192.168.31.185:100 S
2024-04-20T20:24:25.483049,65.219.118.124,192.168.31.185,27213,100,1034,syn,malicious,40,IP / TCP 65.219.118.124:27213 > 192.168.31.185:100 S
2024-04-20T20:24:25.487038,224.28.246.112,192.168.31.185,1228,100,523,udp,malicious,28,IP / UDP 224.28.246.112:1228 > 192.168.31.185:100
2024-04-20T20:24:25.490701,22.44.57.66,192.168.31.185,41458,100,267,udp,malicious,28,IP / UDP 22.44.57.66:41458 > 192.168.31.185:100
2024-04-20T20:24:25.494691,216.186.18.176,192.168.31.185,49003,100,1377,icmp,malicious,28,IP / ICMP 216.186.18.176 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.498680,183.194.165.208,192.168.31.185,46653,100,245,udp,malicious,28,IP / UDP 183.194.165.208:46653 > 192.168.31.185:100
2024-04-20T20:24:25.502696,173.84.203.8,192.168.31.185,22858,100,1033,syn,malicious,40,IP / TCP 173.84.203.8:22858 > 192.168.31.185:100 S
2024-04-20T20:24:25.506659,33.102.224.147,192.168.31.185,59514,100,249,icmp,malicious,28,IP / ICMP 33.102.224.147 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.510648,142.171.129.61,192.168.31.185,7632,100,95,syn,malicious,40,IP / TCP 142.171.129.61:7632 > 192.168.31.185:100 S
2024-04-20T20:24:25.514661,105.139.222.207,192.168.31.185,48606,100,513,syn,malicious,40,IP / TCP 105.139.222.207:48606 > 192.168.31.185:100 S
2024-04-20T20:24:25.518626,189.136.84.163,192.168.31.185,33213,100,1476,syn,malicious,40,IP / TCP 189.136.84.163:33213 > 192.168.31.185:100 S
2024-04-20T20:24:25.522616,11.102.150.127,192.168.31.185,47113,100,684,syn,malicious,40,IP / TCP 11.102.150.127:47113 > 192.168.31.185:100 S
2024-04-20T20:24:25.526605,121.165.154.59,192.168.31.185,51157,100,143,udp,malicious,28,IP / UDP 121.165.154.59:51157 > 192.168.31.185:100
2024-04-20T20:24:25.530584,78.169.16.147,192.168.31.185,42594,100,153,icmp,malicious,28,IP / ICMP 78.169.16.147 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.535574,163.73.64.55,192.168.31.185,3308,100,1425,icmp,malicious,28,IP / ICMP 163.73.64.55 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.539563,226.240.32.17,192.168.31.185,65468,100,1152,udp,malicious,28,IP / UDP 226.240.32.17:65468 > 192.168.31.185:100
2024-04-20T20:24:25.544550,149.131.223.192,192.168.31.185,5583,100,486,icmp,malicious,28,IP / ICMP 149.131.223.192 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.548538,136.98.188.74,192.168.31.185,34686,100,205,syn,malicious,40,IP / TCP 136.98.188.74:34686 > 192.168.31.185:100 S
2024-04-20T20:24:25.552528,160.212.249.198,192.168.31.185,2760,100,47,udp,malicious,28,IP / UDP 160.212.249.198:2760 > 192.168.31.185:100
2024-04-20T20:24:25.556517,87.6.72.92,192.168.31.185,27390,100,1332,syn,malicious,40,IP / TCP 87.6.72.92:27390 > 192.168.31.185:100 S
2024-04-20T20:24:25.560506,2.143.159.125,192.168.31.185,22028,100,185,icmp,malicious,28,IP / ICMP 2.143.159.125 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.564496,129.227.168.223,192.168.31.185,33345,100,1318,udp,malicious,28,IP / UDP 129.227.168.223:33345 > 192.168.31.185:100
2024-04-20T20:24:25.569483,103.87.126.16,192.168.31.185,54178,100,793,icmp,malicious,28,IP / ICMP 103.87.126.16 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.574470,83.110.43.218,192.168.31.185,14665,100,629,udp,malicious,28,IP / UDP 83.110.43.218:14665 > 192.168.31.185:100
2024-04-20T20:24:25.578459,246.146.134.9,192.168.31.185,25142,100,218,udp,malicious,28,IP / UDP 246.146.134.9:25142 > 192.168.31.185:100
2024-04-20T20:24:25.582448,20.177.136.48,192.168.31.185,64567,100,1195,syn,malicious,40,IP / TCP 20.177.136.48:64567 > 192.168.31.185:100 S
2024-04-20T20:24:25.586437,190.108.149.108,192.168.31.185,42775,100,396,udp,malicious,28,IP / UDP 190.108.149.108:42775 > 192.168.31.185:100
2024-04-20T20:24:25.590427,127.176.110.91,192.168.31.185,4695,100,761,udp,malicious,28,IP / UDP 127.176.110.91:4695 > 192.168.31.185:100
2024-04-20T20:24:25.594416,103.167.91.3,192.168.31.185,57644,100,756,syn,malicious,40,IP / TCP 103.167.91.3:57644 > 192.168.31.185:100 S
2024-04-20T20:24:25.598406,70.249.26.236,192.168.31.185,47701,100,895,syn,malicious,40,IP / TCP 70.249.26.236:47701 > 192.168.31.185:100 S
2024-04-20T20:24:25.602394,12.216.184.136,192.168.31.185,47738,100,652,syn,malicious,40,IP / TCP 12.216.184.136:47738 > 192.168.31.185:100 S
2024-04-20T20:24:25.606384,88.86.110.211,192.168.31.185,25436,100,490,syn,malicious,40,IP / TCP 88.86.110.211:25436 > 192.168.31.185:100 S
2024-04-20T20:24:25.610374,35.192.234.129,192.168.31.185,51262,100,687,syn,malicious,40,IP / TCP 35.192.234.129:51262 > 192.168.31.185:100 S
2024-04-20T20:24:25.614362,52.47.78.210,192.168.31.185,13415,100,971,icmp,malicious,28,IP / ICMP 52.47.78.210 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.618351,59.88.165.222,192.168.31.185,11598,100,142,udp,malicious,28,IP / UDP 59.88.165.222:11598 > 192.168.31.185:100
2024-04-20T20:24:25.621815,64.238.87.99,192.168.31.185,35482,100,1088,udp,malicious,28,IP / UDP 64.238.87.99:35482 > 192.168.31.185:100
2024-04-20T20:24:25.625805,129.105.219.252,192.168.31.185,16983,100,1061,udp,malicious,28,IP / UDP 129.105.219.252:16983 > 192.168.31.185:100
2024-04-20T20:24:25.629794,159.194.50.122,192.168.31.185,42267,100,344,icmp,malicious,28,IP / ICMP 159.194.50.122 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.633783,219.67.168.59,192.168.31.185,63769,100,1101,udp,malicious,28,IP / UDP 219.67.168.59:63769 > 192.168.31.185:100
2024-04-20T20:24:25.637772,112.128.39.247,192.168.31.185,25975,100,1232,syn,malicious,40,IP / TCP 112.128.39.247:25975 > 192.168.31.185:100 S
2024-04-20T20:24:25.641762,101.79.4.61,192.168.31.185,22515,100,176,syn,malicious,40,IP / TCP 101.79.4.61:22515 > 192.168.31.185:100 S
2024-04-20T20:24:25.645751,180.53.178.184,192.168.31.185,1135,100,1369,syn,malicious,40,IP / TCP 180.53.178.184:1135 > 192.168.31.185:100 S
2024-04-20T20:24:25.649740,105.249.157.1,192.168.31.185,16636,100,1287,icmp,malicious,28,IP / ICMP 105.249.157.1 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.653730,198.17.206.18,192.168.31.185,48240,100,1344,syn,malicious,40,IP / TCP 198.17.206.18:48240 > 192.168.31.185:100 S
2024-04-20T20:24:25.657719,27.125.160.146,192.168.31.185,6919,100,1203,icmp,malicious,28,IP / ICMP 27.125.160.146 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.662707,190.230.27.106,192.168.31.185,65447,100,175,syn,malicious,40,IP / TCP 190.230.27.106:65447 > 192.168.31.185:100 S
2024-04-20T20:24:25.667693,244.243.13.164,192.168.31.185,22782,100,182,syn,malicious,40,IP / TCP 244.243.13.164:22782 > 192.168.31.185:100 S
2024-04-20T20:24:25.670684,7.238.155.185,192.168.31.185,61888,100,606,udp,malicious,28,IP / UDP 7.238.155.185:61888 > 192.168.31.185:100
2024-04-20T20:24:25.675671,254.232.94.28,192.168.31.185,43873,100,169,udp,malicious,28,IP / UDP 254.232.94.28:43873 > 192.168.31.185:100
2024-04-20T20:24:25.679661,199.128.111.238,192.168.31.185,39646,100,967,udp,malicious,28,IP / UDP 199.128.111.238:39646 > 192.168.31.185:100
2024-04-20T20:24:25.683650,139.104.18.111,192.168.31.185,57800,100,790,udp,malicious,28,IP / UDP 139.104.18.111:57800 > 192.168.31.185:100
2024-04-20T20:24:25.687640,4.93.154.106,192.168.31.185,44600,100,726,syn,malicious,40,IP / TCP 4.93.154.106:44600 > 192.168.31.185:100 S
2024-04-20T20:24:25.691629,132.41.182.123,192.168.31.185,44933,100,873,icmp,malicious,28,IP / ICMP 132.41.182.123 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.695618,136.49.36.171,192.168.31.185,64210,100,406,icmp,malicious,28,IP / ICMP 136.49.36.171 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.699607,1.219.171.28,192.168.31.185,33881,100,246,udp,malicious,28,IP / UDP 1.219.171.28:33881 > 192.168.31.185:100
2024-04-20T20:24:25.702599,84.80.165.220,192.168.31.185,27765,100,1383,udp,malicious,28,IP / UDP 84.80.165.220:27765 > 192.168.31.185:100
2024-04-20T20:24:25.707586,171.122.107.101,192.168.31.185,2575,100,701,udp,malicious,28,IP / UDP 171.122.107.101:2575 > 192.168.31.185:100
2024-04-20T20:24:25.711575,230.231.175.127,192.168.31.185,59554,100,644,icmp,malicious,28,IP / ICMP 230.231.175.127 > 192.168.31.185 echo-request 0
2024-04-20T20:24:25.715565,3.91.49.21,192.168.31.185,24929,100,357,udp,malicious,28,IP / UDP 3.91.49.21:24929 > 192.168.31.185:100
2024-04-20T20:24:25.719554,164.162.25.15,192.168.31.185,17530,100,1202,udp,malicious,28,IP / UDP 164.162.25.15:17530 > 192.168.31.185:100
2024-04-20T20:24:25.723543,124.114.233.133,192.168.31.185,4104,100,235,udp,malicious,28,IP / UDP 124.114.233.133:4104 > 192.168.31.185:100
2024-04-20T20:24:25.726535,211.55.89.137,192.168.31.185,52158,100,543,syn,malicious,40,IP / TCP 211.55.89.137:52158 > 192.168.31.185:100 S
2024-04-20T20:24:25.730735,34.161.159.238,192.168.31.185,20433,100,981,syn,malicious,40,IP / TCP 34.161.159.238:20433 > 192.168.31.185:100 S
2024-04-20T20:24:25.734727,208.222.62.39,192.168.31.185,26542,100,294,udp,malicious,28,IP / UDP 208.222.62.39:26542 > 192.168.31.185:100
2024-04-20T20:24:25.738717,13.69.174.70,192.168.31.185,64524,100,153,udp,malicious,28,IP / UDP 13.69.174.70:64524 > 192.168.31.185:100
